"地標類型","地標名稱","地址","電話","網址","TWD97_X","TWD97_Y","更新日期","行政區"
"避難收容處所","SF252-0004三芝國中","新北市三芝區淡金路一段38號","02-26362004#18","www.sw.ntpc.gov.tw","300550.86252000","2794600.98190000","2023-11-27 17:12:06.87","三芝區"
"避難收容處所","SF252-0006新北市三芝區圓山市民活動中心","新北市三芝區木屐寮32號","02-26362111265","www.sw.ntpc.gov.tw","300033.71766100","2793884.12269000","2023-11-27 17:12:06.87","三芝區"
"避難收容處所","SF252-0007橫山國小","新北市三芝區大坑86號","02-26362473#13","www.sw.ntpc.gov.tw","303351.90918200","2790438.62005000","2023-11-27 17:12:06.87","三芝區"
"避難收容處所","SF252-0008新北市三芝區八賢市民活動中心","新北市三芝區八連溪41號","02-26362111299","www.sw.ntpc.gov.tw","303362.35980200","2794558.86783000","2023-11-27 17:12:06.87","三芝區"
"避難收容處所","SF252-0009興華國小","新北市三芝區田心子5號","02-26371366205","www.sw.ntpc.gov.tw","301693.39492800","2792134.40376000","2023-11-27 17:12:06.87","三芝區"
"避難收容處所","SF252-0010馬偕醫學院","新北市三芝區中正路三段46號","02-26360303#1143","www.sw.ntpc.gov.tw","300541.14600000","2788435.52666000","2023-11-27 17:12:06.87","三芝區"
"避難收容處所","SF253-0001石門區公所","新北市石門區尖鹿里中山路66號","02-26381721#707","www.sw.ntpc.gov.tw","307184.63909300","2798154.40496000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0002乾華國小","新北市石門區茂林里茂林社區74號","02-26381269#301","www.sw.ntpc.gov.tw","309660.91644200","2795733.48123000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0003石門區體育館","新北市石門區石門里中央路1-9號","02-26381273#134","www.sw.ntpc.gov.tw","306849.55113300","2798153.88491000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0004石門國中","新北市石門區石門里中央路1-9號","02-26381273#134","www.sw.ntpc.gov.tw","306849.55113300","2798153.88491000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0005老梅國小","新北市石門區老梅里老梅路10號","02-26381258#13","www.sw.ntpc.gov.tw","304823.97843300","2797985.51865000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0006草里市民活動中心","新北市石門區草里里阿里老坑路33-1號","02-26381721#303","www.sw.ntpc.gov.tw","311117.00000000","2796993.00000000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0007茂林市民活動中心","新北市石門區茂林里茂林社區1-1號","02-26381721#303","www.sw.ntpc.gov.tw","309607.97873100","2796023.48923000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0008富基市民活動中心","新北市石門區富基里楓林37-6號","02-26381721#303","www.sw.ntpc.gov.tw","304443.12879800","2797900.58045000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0009尖鹿市民活動中心","新北市石門區尖鹿里中央路9-3號","02-26381721#303","www.sw.ntpc.gov.tw","307081.60934000","2798243.72358000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0010山溪市民活動中心","新北市石門區山溪里老崩山6-5號","02-26381721#303","www.sw.ntpc.gov.tw","305559.30028000","2798111.86664330","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0011老梅市民活動中心","新北市石門區老梅里老梅路43號","02-26381721#303","www.sw.ntpc.gov.tw","304902.91484600","2797947.92502000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0012石門國小","新北市石門區尖鹿里中央路9號","02-26381263#21","www.sw.ntpc.gov.tw","306980.29523800","2798191.08850000","2023-11-27 17:12:06.87","石門區"
"避難收容處所","SF253-0013石門市民活動中心","新北市石門區石門里中山路34號","02-26381721#303","www.sw.ntpc.gov.tw","307019.00000000","2798025.00000000","2023-11-27 17:12:06.87","石門區"
"醫學中心","台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院","新北市淡水區民生里19鄰民生路45號","02-28094661","","296635.61000000","2781264.43000000","2023-11-27 17:12:06.87","淡水區"
"醫學中心","醫療財團法人徐元智先生醫藥基金會亞東紀念醫院","新北市板橋區華東里8鄰南雅南路二段21號","02-89667000","","295691.93000000","2765540.87000000","2023-11-27 17:12:06.87","板橋區"
"警察機關","九份派出所","新北市瑞芳區頌德里豎崎路24號","02-24972609","www.ruifang.police.ntpc.gov.tw","335034.00000000","2778185.00000000","2023-11-27 17:12:06.87","瑞芳區"
"警察機關","二重派出所","新北市三重區重新路五段406號","02-29956794","www.sanchong.police.ntpc.gov.tw","297947.00000000","2771099.00000000","2023-11-27 17:12:06.87","三重區"
"警察機關","二橋派出所","新北市鶯歌區中正三路6號","02-26781225","www.sanxia.police.ntpc.gov.tw","284149.00000000","2759338.00000000","2023-11-27 17:12:06.87","鶯歌區"
"警察機關","八里分駐所","新北市八里區訊塘路37號","02-26101315","www.luzhou.police.ntpc.gov.tw","290080.00000000","2782006.00000000","2023-11-27 17:12:06.87","八里區"
"警察機關","十分派出所","新北市平溪區十分里十分街283號","02-24958128","www.ruifang.police.ntpc.gov.tw","328561.00000000","2771046.00000000","2023-11-27 17:12:06.87","平溪區"
"警察機關","三民派出所","新北市蘆洲區長榮路200號","02-22823775","www.luzhou.police.ntpc.gov.tw","296532.00000000","2775323.00000000","2023-11-27 17:12:06.87","蘆洲區"
"警察機關","三多派出所","新北市樹林區三福里三福街72號","02-26894108","www.shulin.police.ntpc.gov.tw","290847.00000000","2767645.00000000","2023-11-27 17:12:06.87","樹林區"
"警察機關","三芝分駐所","新北市三芝區育英街27號","02-26362049","www.tamsui.police.ntpc.gov.tw","300475.00000000","2794383.00000000","2023-11-27 17:12:06.87","三芝區"
"警察機關","三重分局","新北市三重區重新路3段147號","02-89818900","www.sanchong.police.ntpc.gov.tw","299447.48000000","2772415.09000000","2023-11-27 17:12:06.87","三重區"
"警察機關","三重交通分隊","新北市三重區光復路二段175號","02-29955550","www.police.ntpc.gov.tw","297656.00000000","2772653.00000000","2023-11-27 17:12:06.87","三重區"
"警察機關","三重派出所","新北市三重區重新路一段43號","02-29722553","www.sanchong.police.ntpc.gov.tw","300678.00000000","2772957.00000000","2023-11-27 17:12:06.87","三重區"
"警察機關","三峽分局","新北市三峽區中正路1段48號","02-26711796","www.sanxia.police.ntpc.gov.tw","287906.00000000","2758154.00000000","2023-11-27 17:12:06.87","三峽區"
"警察機關","三峽交通分隊","新北市三峽區中正路二段451號","02-26710229","www.police.ntpc.gov.tw","286623.00000000","2755466.00000000","2023-11-27 17:12:06.87","三峽區"
"警察機關","三峽派出所","新北市三峽區民權街38號","02-26711254","www.sanxia.police.ntpc.gov.tw","287324.00000000","2758462.00000000","2023-11-27 17:12:06.87","三峽區"
"警察機關","下福派出所","新北市林口區下福里99之1號","02-26062835","www.linkou.police.ntpc.gov.tw","279335.00000000","2778809.00000000","2023-11-27 17:12:06.87","林口區"
"警察機關","土城分局","新北市土城區和平路22號","02-22665929","www.tucheng.police.ntpc.gov.tw","294730.00000000","2762874.00000000","2023-11-27 17:12:06.87","土城區"
"警察機關","土城交通分隊","新北市土城區和平路22號4樓","02-22666090","www.police.ntpc.gov.tw","294722.00000000","2762874.00000000","2023-11-27 17:12:06.87","土城區"
"警察機關","土城派出所","新北市土城區和平路22號","02-22656058","www.tucheng.police.ntpc.gov.tw","294727.00000000","2762879.00000000","2023-11-27 17:12:06.87","土城區"
"警察機關","大同派出所","新北市三重區大同南路155號","02-29723261","www.sanchong.police.ntpc.gov.tw","300099.00000000","2772147.00000000","2023-11-27 17:12:06.87","三重區"
"警察機關","大有派出所","新北市三重區大有里中正北路402號","02-89851911","www.sanchong.police.ntpc.gov.tw","297967.00000000","2773667.00000000","2023-11-27 17:12:06.87","三重區"
"警察機關","大有派出所","新北市三重區大有里中正北路402號","02-89851911","www.sanchong.police.ntpc.gov.tw","297967.00000000","2773667.00000000","2023-11-27 17:12:07.007","三重區"
"警察機關","大寮派出所","新北市瑞芳區魚坑路278號","02-24972608","www.ruifang.police.ntpc.gov.tw","329417.00000000","2777848.00000000","2023-11-27 17:12:07.007","瑞芳區"
"警察機關","大鵬派出所","新北市萬里區大鵬里加投路81號","02-24982475","www.jinshan.police.ntpc.gov.tw","315162.00000000","2789468.00000000","2023-11-27 17:12:07.007","萬里區"
"警察機關","大觀派出所","新北市板橋區大觀路二段127號","02-22752477","www.banqiao.police.ntpc.gov.tw","295010.00000000","2765980.00000000","2023-11-27 17:12:07.007","板橋區"
"警察機關","山佳派出所","新北市樹林區中山路三段38號","02-26806114","www.shulin.police.ntpc.gov.tw","289863.00000000","2762813.00000000","2023-11-27 17:12:07.007","樹林區"
"警察機關","中山路派出所","新北市淡水區中正東路40號","02-26212753","www.tamsui.police.ntpc.gov.tw","295304.00000000","2784163.00000000","2023-11-27 17:12:07.007","淡水區"
"警察機關","中平派出所","新北市新莊區中平路288號","02-89919755","www.xinzhuang.police.ntpc.gov.tw","294908.00000000","2771470.00000000","2023-11-27 17:12:07.007","新莊區"
"警察機關","中正路派出所","新北市淡水區中正路320號","02-26212752","www.tamsui.police.ntpc.gov.tw","294006.00000000","2784989.00000000","2023-11-27 17:12:07.007","淡水區"
"警察機關","中正橋派出所","新北市永和區竹林路198號","02-29215119","www.yonghe.police.ntpc.gov.tw","302516.00000000","2766940.00000000","2023-11-27 17:12:07.007","永和區"
"警察機關","中民派出所","新北市石碇區中民里靜安路一段236號","02-26631254","www.xindian.police.ntpc.gov.tw","317922.00000000","2766867.00000000","2023-11-27 17:12:07.007","石碇區"
"警察機關","中角派出所","新北市金山區永興里濆水7-2號","02-24982136","www.jinshan.police.ntpc.gov.tw","313585.32000000","2795024.56000000","2023-11-27 17:12:07.007","金山區"
"警察機關","中和分局","新北市中和區興南里圓通路30號","02-22498950","www.zhonghe.police.ntpc.gov.tw","300555.00000000","2765631.00000000","2023-11-27 17:12:07.007","中和區"
"警察機關","中和分局交通分隊","新北市中和區民安街158號","02-22211890","www.zhonghe.police.ntpc.gov.tw","298228.00000000","2766134.00000000","2023-11-27 17:12:07.007","中和區"
"警察機關","中和分局偵查隊","新北市中和區民安街150號","02-22211527","www.zhonghe.police.ntpc.gov.tw","298197.00000000","2766035.00000000","2023-11-27 17:12:07.007","中和區"
"警察機關","中和分局警備隊","新北市中和區民安街150號","02-22211721","www.zhonghe.police.ntpc.gov.tw","298218.00000000","2766030.00000000","2023-11-27 17:12:07.007","中和區"
"警察機關","中和派出所","新北市中和區漳和里中和路102之1號","02-22489083","www.zhonghe.police.ntpc.gov.tw","300715.00000000","2765828.00000000","2023-11-27 17:12:07.007","中和區"
"警察機關","中原派出所","新北市中和區立德街60號","02-22213633","www.zhonghe2.police.ntpc.gov.tw","299287.00000000","2766710.00000000","2023-11-27 17:12:07.007","中和區"
"警察機關","中港派出所","新北市新莊區中港路352號","02-29932646","www.xinzhuang.police.ntpc.gov.tw","295611.00000000","2771029.00000000","2023-11-27 17:12:07.007","新莊區"
"警察機關","中興橋派出所","新北市三重區成功路21號","02-29789513","www.sanchong.police.ntpc.gov.tw","299438.00000000","2771469.00000000","2023-11-27 17:12:07.007","三重區"
"警察機關","丹鳳派出所","新北市新莊區雙鳳路75號","02-29083119","www.xinzhuang.police.ntpc.gov.tw","291869.00000000","2768902.00000000","2023-11-27 17:12:07.007","新莊區"
"警察機關","五工派出所","新北市新莊區五工路95-1號","02-22993050","www.xinzhuang.police.ntpc.gov.tw","296153.00000000","2772877.00000000","2023-11-27 17:12:07.007","新莊區"
"警察機關","五股分駐所","新北市五股區五股里中興路四段67號","02-22916948","www.lujhou.police.ntpc.gov.tw","294066.00000000","2775099.00000000","2023-11-27 17:12:07.007","五股區"
"警察機關","五寮派出所","新北市三峽區五寮里五寮154號","02-26720283","www.sanxia.police.ntpc.gov.tw","286298.00000000","2750056.00000000","2023-11-27 17:12:07.007","三峽區"
"警察機關","內政部空中勤務總隊","新北市新店區北新路三段200號10樓","02-89111100","www.nasc.gov.tw","304654.00000000","2764112.00000000","2023-11-27 17:12:07.007","新店區"
"警察機關","太平派出所","新北市雙溪區泰平里大平62號","02-24933317","www.ruifang.police.ntpc.gov.tw","333392.00000000","2762877.00000000","2023-11-27 17:12:07.007","雙溪區"
"警察機關","文化派出所","新北市林口區麗園一街5號","02-26095766","www.linkou.police.ntpc.gov.tw","287960.00000000","2773816.00000000","2023-11-27 17:12:07.007","林口區"
"警察機關","文聖派出所","新北市板橋區大同街14號","02-22583956、22583961","www.haishan.police.ntpc.gov.tw/","298178.00000000","2768814.00000000","2023-11-27 17:12:07.007","板橋區"
"警察機關","水湳洞派出所","新北市瑞芳區濂洞里洞頂路8號","02-24961529","www.ruifang.police.ntpc.gov.tw","336938.00000000","2779519.00000000","2023-11-27 17:12:07.007","瑞芳區"
"警察機關","水源派出所","新北市淡水區水源里北新路二段19號","02-26200534","www.tamsui.police.ntpc.gov.tw","298187.00000000","2786450.00000000","2023-11-27 17:12:07.007","淡水區"
"警察機關","水碓派出所","新北市淡水區中山北路一段160號","02-26212491","www.tamsui.police.ntpc.gov.tw","294778.00000000","2785594.00000000","2023-11-27 17:12:07.007","淡水區"
"警察機關","北大派出所","新北市三峽區學成路396號","02-26730561","www.sanxia.police.ntpc.gov.tw","288157.00000000","2759638.00000000","2023-11-27 17:12:07.007","三峽區"
"警察機關","卯澳派出所","新北市貢寮區福連里福連街18號","02-24991540","www.ruifang.police.ntpc.gov.tw","349722.00000000","2767578.00000000","2023-11-27 17:12:07.007","貢寮區"
"警察機關","四腳亭派出所","新北市瑞芳區吉慶里瑞竹路124號","02-24576947","www.ruifang.police.ntpc.gov.tw","326850.00000000","2777524.00000000","2023-11-27 17:12:07.007","瑞芳區"
"警察機關","平林派出所","新北市雙溪區上林里內平林47號","02-24931794","www.ruifang.police.ntpc.gov.tw","334044.00000000","2769366.00000000","2023-11-27 17:12:07.007","雙溪區"
"警察機關","平溪分駐所","新北市平溪區平溪街43號","02-24951063","www.ruifang.police.ntpc.gov.tw","324520.00000000","2768883.00000000","2023-11-27 17:12:07.007","平溪區"
"警察機關","永和分局","新北市永和區竹林路198號","02-29213119","www.yonghe.police.ntpc.gov.tw/","302522.00000000","2766937.00000000","2023-11-27 17:12:07.007","永和區"
"警察機關","永和交通分隊","新北市永和區新生路36號","02-29219944","www.yonghe.police.ntpc.gov.tw/","301290.00000000","2767609.00000000","2023-11-27 17:12:07.007","永和區"
"警察機關","永和派出所","新北市永和區永安里安樂路344號","02-29214229","www.yonghe.police.ntpc.gov.tw/","301933.00000000","2766571.00000000","2023-11-27 17:12:07.007","永和區"
"警察機關","永福派出所","新北市三重區永福里力行路二段162巷53號","02-22802067","www.sanchong.police.ntpc.gov.tw","298605.00000000","2774350.00000000","2023-11-27 17:12:07.007","三重區"
"警察機關","石門分駐所","新北市石門區尖鹿里中山路64號","02-26381244","www.jinshan.police.ntpc.gov.tw/","307164.00000000","2798147.00000000","2023-11-27 17:12:07.007","石門區"
"警察機關","石碇分駐所","新北市石碇區碇坪路一段79號","02-26631240","www.xindian.police.ntpc.gov.tw","316694.00000000","2764959.00000000","2023-11-27 17:12:07.007","石碇區"
"警察機關","石嘈派出所","新北市坪林區石嘈里北宜路九段6號","02-26656343","www.xindian.police.ntpc.gov.tw","322716.00000000","2755144.00000000","2023-11-27 17:12:07.007","坪林區"
"警察機關","交通警察大隊","新北市中和區中正路1167號4樓","02-22255999","www.traffic.police.ntpc.gov.tw/","298573.00000000","2766898.00000000","2023-11-27 17:12:07.007","中和區"
"警察機關","交通警察大隊淡海捷運分隊","新北市淡水區新市二路二段近後洲路一段(淡海段第59地號)","02-28054791","www.traffic.police.ntpc.gov.tw","293177.47000000","2787521.02000000","2023-11-27 17:12:07.007","淡水區"
"警察機關","光明派出所","新北市三重區過圳街46號","02-29860655","www.sanchong.police.ntpc.gov.tw","299158.00000000","2772597.00000000","2023-11-27 17:12:07.007","三重區"
"警察機關","光華派出所","新北市新莊區民安西路141號","02-22022677","www.xinzhuang.police.ntpc.gov.tw","293042.00000000","2767732.00000000","2023-11-27 17:12:07.007","新莊區"
"警察機關","吉林派出所","新北市貢寮區吉林里枋腳街4號","02-24941534","www.ruifang.police.ntpc.gov.tw","339451.00000000","2766317.00000000","2023-11-27 17:12:07.007","貢寮區"
"警察機關","吉埔派出所","新北市三峽區中正路二段451號","02-26711278","www.sanxia.police.ntpc.gov.tw","286596.00000000","2755456.00000000","2023-11-27 17:12:07.007","三峽區"
"警察機關","圳頭派出所","新北市三峽區中正路二段451號1樓","02-26720167","www.sanxia.police.ntpc.gov.tw","286609.00000000","2755460.00000000","2023-11-27 17:12:07.007","三峽區"
"警察機關","安平派出所","新北市中和區中安街175號","02-29264139","www.zhonghe.police.ntpc.gov.tw","301603.00000000","2765865.00000000","2023-11-27 17:12:07.007","中和區"
"警察機關","安和派出所","新北市新店區安和路三段1號","02-2946-7780","www.xindian.police.ntpc.gov.tw","302207.00000000","2763666.00000000","2023-11-27 17:12:07.007","新店區"
"警察機關","安康派出所","新北市新店區公崙里安康路二段70號","02-22121173","www.xindian.police.ntpc.gov.tw","301949.00000000","2761850.00000000","2023-11-27 17:12:07.007","新店區"
"警察機關","成州派出所","新北市五股區成德里成泰路三段539號","02-22921296","www.lujhou.police.ntpc.gov.tw","295551.00000000","2777090.00000000","2023-11-27 17:12:07.007","五股區"
"警察機關","成福派出所","新北市三峽區成福路84號","02-26726097","www.sanxia.police.ntpc.gov.tw","292495.00000000","2758057.00000000","2023-11-27 17:12:07.007","三峽區"
"警察機關","江陵派出所","新北市新店區民族路7號","02-29112165","www.xindian.police.ntpc.gov.tw","304709.00000000","2763524.00000000","2023-11-27 17:12:07.007","新店區"
"警察機關","江翠派出所","新北市板橋區吳鳳路50巷36號","02-22512588、22521225","www.haishan.police.ntpc.gov.tw/","297416.00000000","2769216.00000000","2023-11-27 17:12:07.007","板橋區"
"警察機關","汐止分局","新北市汐止區大同路二段459號","02-26412610","www.xizhi.police.ntpc.gov.tw","316607.00000000","2773488.00000000","2023-11-27 17:12:07.007","汐止區"
"警察機關","汐止交通分隊","新北市汐止區大同路二段457號","02-86424742","www.xizhi.police.ntpc.gov.tw","316576.00000000","2773487.00000000","2023-11-27 17:12:07.007","汐止區"
"警察機關","汐止派出所","新北市汐止區民生街1號","02-26412827","www.xizhi.police.ntpc.gov.tw","316612.00000000","2773495.00000000","2023-11-27 17:12:07.007","汐止區"
"警察機關","竹圍派出所","新北市淡水區竹圍里民權路32號","02-28092831","www.tamsui.police.ntpc.gov.tw","296356.00000000","2781075.00000000","2023-11-27 17:12:07.007","淡水區"
"警察機關","老梅派出所","新北市石門區老梅里老梅路26號","02-26381253","www.jinshan.police.ntpc.gov.tw","304952.00000000","2797903.00000000","2023-11-27 17:12:07.007","石門區"
"警察機關","孝義派出所","新北市烏來區孝義里阿玉路2號","02-26616139","www.xindian.police.ntpc.gov.tw","309269.00000000","2749298.00000000","2023-11-27 17:12:07.007","烏來區"
"警察機關","更寮派出所","新北市五股區中興路二段147號","02-29711126","www.lujhou.police.ntpc.gov.tw","296190.00000000","2774465.00000000","2023-11-27 17:12:07.007","五股區"
"警察機關","沙崙派出所","新北市板橋區溪北路111號","02-26812741","www.banqiao.police.ntpc.gov.tw","293453.00000000","2764565.00000000","2023-11-27 17:12:07.007","板橋區"
"警察機關","牡丹派出所","新北市雙溪區牡丹里牡丹106號","02-24931340","www.ruifang.police.ntpc.gov.tw","335760.00000000","2772702.00000000","2023-11-27 17:12:07.007","雙溪區"
"警察機關","秀山派出所","新北市中和區成功路139號","02-29402114","www.zhonghe.police.ntpc.gov.tw","303087.00000000","2764823.00000000","2023-11-27 17:12:07.007","中和區"
"警察機關","秀朗派出所","新北市永和區永利路73號","02-29251130","www.yonghe.police.ntpc.gov.tw/","302597.00000000","2766298.00000000","2023-11-27 17:12:07.007","永和區"
"警察機關","和美派出所","新北市貢寮區和美里和美街30號","02-24901504","www.ruifang.police.ntpc.gov.tw","342164.00000000","2775284.00000000","2023-11-27 17:12:07.007","貢寮區"
"警察機關","坪林分駐所","新北市坪林區坪林街114號","02-26656281","www.xindian.police.ntpc.gov.tw","321845.00000000","2758844.00000000","2023-11-27 17:12:07.007","坪林區"
"警察機關","屈尺派出所","新北市新店區屈尺路82號","02-26667439","www.xindian.police.ntpc.gov.tw","305169.00000000","2757328.00000000","2023-11-27 17:12:07.007","新店區"
"警察機關","延平派出所","新北市蘆洲區長安街108巷2號","02-82821991","www.luzhou.police.ntpc.gov.tw","296541.00000000","2774914.00000000","2023-11-27 17:12:07.007","蘆洲區"
"警察機關","忠孝派出所","新北市林口區忠孝二路57號","02-26087165","www.linkou.police.ntpc.gov.tw","286649.00000000","2773595.00000000","2023-11-27 17:12:07.007","林口區"
"警察機關","昌平派出所","新北市新莊區富貴路111號","02-85227625","www.xinzhuang.police.ntpc.gov.tw","295895.00000000","2772175.00000000","2023-11-27 17:12:07.007","新莊區"
"警察機關","明志派出所","新北市泰山區明志路二段426號","02-29069881","www.linkou.police.ntpc.gov.tw","292849.00000000","2770693.00000000","2023-11-27 17:12:07.007","泰山區"
"警察機關","東山派出所","新北市汐止區汐平路二段68號","02-26415841","www.xizhi.police.ntpc.gov.tw","320497.00000000","2772692.00000000","2023-11-27 17:12:07.007","汐止區"
"警察機關","東勢格派出所","新北市平溪區東勢格1號","02-24951379","www.ruifang.police.ntpc.gov.tw","325698.00000000","2766551.00000000","2023-11-27 17:12:07.007","平溪區"
"警察機關","林口分局","新北市林口區忠孝二路57號","02-26068455","www.linkou.police.ntpc.gov.tw","286639.00000000","2773602.00000000","2023-11-27 17:12:07.007","林口區"
"警察機關","林口分局文林派出所","新北市林口區文化三路二段600號","02-26030726","www.linkou.police.ntpc.gov.tw","288326.00000000","2775526.00000000","2023-11-27 17:12:07.007","林口區"
"警察機關","林口交通分隊","新北市林口區忠孝二路57號","02-06069418","www.linkou.police.ntpc.gov.tw","286659.00000000","2773589.00000000","2023-11-27 17:12:07.007","林口區"
"警察機關","林口派出所","新北市林口區林口里中正路102號","02-26022929","www.linkou.police.ntpc.gov.tw","289699.00000000","2774403.00000000","2023-11-27 17:12:07.007","林口區"
"警察機關","板橋分局","新北市板橋區文化路1段52號","02-29699512","www.banqiao.police.ntpc.gov.tw","296438.00000000","2767225.00000000","2023-11-27 17:12:07.007","板橋區"
"警察機關","板橋交通分隊","新北市板橋區區運路1號","02-29510499","www.police.ntpc.gov.tw","296928.00000000","2766899.00000000","2023-11-27 17:12:07.007","板橋區"
"警察機關","板橋派出所","新北市板橋區北門街17號","02-29699446","www.banqiao.police.ntpc.gov.tw","296111.00000000","2767070.00000000","2023-11-27 17:12:07.007","板橋區"
"警察機關","直潭派出所","新北市新店區直潭里直潭十街27號","02-26667324","www.xindian.police.ntpc.gov.tw","303967.00000000","2759061.00000000","2023-11-27 17:12:07.007","新店區"
"警察機關","社后派出所","新北市汐止區中興路108號","02-26942819","www.xizhi.police.ntpc.gov.tw","313906.00000000","2772987.00000000","2023-11-27 17:12:07.007","汐止區"
"警察機關","金山分局","新北市金山區大同里民生路65號","02-24986544","www.jinshan.police.ntpc.gov.tw/","314569.00000000","2790350.00000000","2023-11-27 17:12:07.007","金山區"
"警察機關","金山交通分隊","新北市金山區金山區磺港路171之1號","02-24986538","www.jinshan.police.ntpc.gov.tw/","314885.00000000","2790761.00000000","2023-11-27 17:12:07.007","金山區"
"警察機關","金山派出所","新北市金山區大同里民生路65號","02-24982009","www.jinshan.police.ntpc.gov.tw/","314558.00000000","2790343.00000000","2023-11-27 17:12:07.007","金山區"
"警察機關","金瓜石派出所","新北市瑞芳區瓜山里金光路51號","02-24961528","www.ruifang.police.ntpc.gov.tw","336509.00000000","2778046.00000000","2023-11-27 17:12:07.007","瑞芳區"
"警察機關","金城派出所","新北市土城區延吉街318號","02-22633152","www.tucheng.police.ntpc.gov.tw","296805.00000000","2764095.00000000","2023-11-27 17:12:07.007","土城區"
"警察機關","金溪派出所","新北市坪林區粗窟里金瓜寮23之1號","02-26656487","www.xindian.police.ntpc.gov.tw","318597.00000000","2756108.00000000","2023-11-27 17:12:07.007","坪林區"
"警察機關","長安派出所","新北市汐止區大同路三段99號","02-86482618","www.xizhi.police.ntpc.gov.tw","317447.00000000","2774561.00000000","2023-11-27 17:12:07.007","汐止區"
"警察機關","長青派出所","新北市汐止區長青路188巷1之1號","02-26451281","www.sijhih.police.ntpc.gov.tw","311082.00000000","2778230.00000000","2023-11-27 17:12:07.007","汐止區"
"警察機關","長泰派出所","新北市三重區仁愛街15號","02-29735094","www.sanchong.police.ntpc.gov.tw","300148.79000000","2773708.94000000","2023-11-27 17:12:07.007","三重區"
"警察機關","青潭派出所","新北市新店區員潭里北宜路二段417號","02-22171146","www.xindian.police.ntpc.gov.tw","306526.00000000","2760869.00000000","2023-11-27 17:12:07.007","新店區"
"警察機關","信義派出所","新北市板橋區廣權路28號","02-29592317","www.banqiao.police.ntpc.gov.tw","296558.00000000","2764908.00000000","2023-11-27 17:12:07.007","板橋區"
"警察機關","保安仁里分隊","新北市貢寮區美豐里丹裡街1號","02-24901113","","343065.00000000","2771956.00000000","2023-11-27 17:12:07.007","貢寮區"
"警察機關","保安仁和分隊","新北市萬里區野柳里八斗60號","02-24983798","","317747.00000000","2788028.00000000","2023-11-27 17:12:07.007","萬里區"
"警察機關","保安安康小隊","新北市新店區德安里安豐路66號","02-22159114#366","","300392.00000000","2760665.00000000","2023-11-27 17:12:07.007","新店區"
"警察機關","保安茂林分隊","新北市石門區小坑12號","02-26381393","","309338.00000000","2796716.00000000","2023-11-27 17:12:07.007","石門區"
"警察機關","保安烏來小隊","新北市烏來區烏來里啦卡路9巷7號","02-26616345","www.xindian.police.ntpc.gov.tw","306063.00000000","2750541.00000000","2023-11-27 17:12:07.17","烏來區"
"警察機關","保安乾華分隊","新北市石門區小坑12號","02-26381392","","309326.00000000","2796715.00000000","2023-11-27 17:12:07.17","石門區"
"警察機關","保安深澳分隊","新北市瑞芳區建基路一段14號","02-24970244","","332651.00000000","2779718.00000000","2023-11-27 17:12:07.17","瑞芳區"
"警察機關","保安第二總隊第一大隊第二中隊","新北市新店區德安里安豐路66號","02-22159114#16","","300390.00000000","2760665.00000000","2023-11-27 17:12:07.17","新店區"
"警察機關","保安第二總隊第二大隊第一中隊","新北市貢寮區美豐里丹裡街1號","02-24901574","","343036.00000000","2771984.00000000","2023-11-27 17:12:07.17","貢寮區"
"警察機關","保安第二總隊第二大隊第二中隊","新北市石門區小坑12號","02-26381081","","309327.00000000","2796732.00000000","2023-11-27 17:12:07.17","石門區"
"警察機關","保安第二總隊第二大隊第三中隊","新北市萬里區野柳里八斗60號","02-24982844","","317782.00000000","2788027.00000000","2023-11-27 17:12:07.17","萬里區"
"警察機關","保安龍門分隊","新北市貢寮區美豐里丹裡街1號","02-24901114","","343038.00000000","2771956.00000000","2023-11-27 17:12:07.17","貢寮區"
"警察機關","保安警察第一總隊第一大隊","新北市三峽區大埔路150號","02-86716257","","287115.80000000","2754944.61000000","2023-11-27 17:12:07.17","三峽區"
"警察機關","保安警察第一總隊第五大隊","新北市三峽區大埔路150號","02-26739152","","287115.80000000","2754944.61000000","2023-11-27 17:12:07.17","三峽區"
"警察機關","保安警察第二總隊一大一中","新北市中和區景新街210巷2弄1號","02-86688977","","301181.35000000","2765229.95000000","2023-11-27 17:12:07.17","中和區"
"警察機關","保安警察第二總隊二大一中","新北市貢寮區丹裡街1號","02-24901574","","342660.04000000","2772141.66000000","2023-11-27 17:12:07.17","貢寮區"
"警察機關","保安警察第二總隊二大二中","新北市石門區茂林社區260號","02-26381081","","309763.98000000","2795833.78000000","2023-11-27 17:12:07.17","石門區"
